73,									-73.72854820984522,45.50487248319644,0 -73.72739610803011,45.50590659101677,0 -73.72642270347129,45.5068164015467,0 -73.72737657003835,45.5070806270513,0 -73.72766312905867,45.50740854472962,0 -73.72783712201013,45.50777242810443,0 -73.72817778683221,45.50845538345593,0 -73.72806760258867,45.50880277934425,0 -73.72631191967869,45.50893600392486,0 -73.72646153791901,45.50926281018578,0 -73.73033204281973,45.50914651171786,0 -73.73124449998502,45.50847088884974,0 -73.73164245360297,45.50869593561789,0 -73.73230090699002,45.50812957189474,0 -73.7311395021259,45.50711687020829,0 -73.73038769590126,45.50626043808267,0 -73.72854820984522,45.50487248319644,0 
74,									-73.73074768282422,45.50309174270625,0 -73.73187453100982,45.50238892294924,0 -73.7302721441079,45.50285430406462,0 -73.72614016045861,45.50042074592644,0 -73.7233620361377,45.50243364619514,0 -73.72209187773395,45.50311339368209,0 -73.72096496517636,45.50353795371977,0 -73.72136311101573,45.50417934529446,0 -73.72146853404632,45.50457750284405,0 -73.72107924070815,45.50468182641698,0 -73.72132408667808,45.5051403621984,0 -73.72200016649353,45.50555008036195,0 -73.72289531312154,45.50602930937138,0 -73.72420947344874,45.50691101465736,0 -73.72473056146315,45.5072301201113,0 -73.72496519095768,45.50734275724553,0 -73.72623032582831,45.50619926772414,0 -73.72577564423928,45.50586320825467,0 -73.72815441964556,45.50367879171058,0 -73.7294110887098,45.50395873031707,0 -73.73074768282422,45.50309174270625,0 
75,									-73.72091852739661,45.50355780260649,0 -73.71687452512589,45.50644751688588,0 -73.71864392817017,45.50752655682677,0 -73.71979849330357,45.50640560687631,0 -73.72294899593148,45.50821490669014,0 -73.72276539020355,45.50851337240759,0 -73.72574918381299,45.50855583947627,0 -73.72524694518036,45.50807335801075,0 -73.72738316911234,45.50595261560493,0 -73.72728631322484,45.50590572334554,0 -73.72667837715916,45.50639053298944,0 -73.72622488056514,45.50621436736196,0 -73.72495138722474,45.50733935020473,0 -73.72295768598349,45.50609737351628,0 -73.72177095083627,45.50543928887654,0 -73.72137052841337,45.50518529383754,0 -73.72106154086127,45.50469935925669,0 -73.72144705470481,45.50457516131912,0 -73.7213388248304,45.50417058017222,0 -73.72114506420954,45.50386834957874,0 -73.7210043916272,45.50360212112391,0 -73.72091852739661,45.50355780260649,0 
77,									-73.71453926124042,45.50961271595782,0 -73.7150542464006,45.5093543536169,0 -73.71538685841851,45.50935245533016,0 -73.71567147378934,45.50953102896501,0 -73.71609983926284,45.50940136213166,0 -73.71513210997995,45.50880106478394,0 -73.71546490252806,45.50884991554769,0 -73.7157754126755,45.50870086023696,0 -73.71722547192027,45.50948114492167,0 -73.71863921357723,45.50832403119325,0 -73.71845251562635,45.5077642101695,0 -73.71864099869389,45.50756603423778,0 -73.71684439327406,45.50648828449577,0 -73.71563112947297,45.50749150193661,0 -73.71562509284412,45.50768801325455,0 -73.71559964361602,45.50800601018533,0 -73.71527955889978,45.50838477941122,0 -73.71481807162495,45.50808868579137,0 -73.71473250257705,45.50815288501039,0 -73.71439715178393,45.50856816374397,0 -73.71307627161599,45.5096741866959,0 -73.71398084516611,45.5101814630116,0 -73.71453926124042,45.50961271595782,0 
81,									-73.71062359193539,45.51010818268568,0 -73.71041932441544,45.50981469191196,0 -73.71071311029523,45.50947654381658,0 -73.71097909629167,45.50969759368799,0 -73.71155725498127,45.509388090689,0 -73.71186914006181,45.50947848050024,0 -73.71272817186255,45.50889831379711,0 -73.71254900389099,45.50854488632476,0 -73.7138239996525,45.50745224567378,0 -73.70658492390392,45.5029872750472,0 -73.70670656821567,45.51008924436356,0 -73.70801260411368,45.51046895084612,0 -73.70719745106035,45.51068560059552,0 -73.7071761641497,45.51086926831044,0 -73.70825613292357,45.51151551076304,0 -73.71062359193539,45.51010818268568,0 
1,									-73.75535088525476,45.50655758674021,0 -73.74805580508547,45.50928481238759,0 -73.74752126600716,45.50946309538074,0 -73.74913907675362,45.51037607508599,0 -73.74913932387962,45.51038275163082,0 -73.75053458242401,45.51115250809658,0 -73.75122778298392,45.51183879801955,0 -73.7483256535309,45.51343746377889,0 -73.75055583528095,45.51423153584813,0 -73.74896863206124,45.51660931352379,0 -73.75077475852721,45.51923485122441,0 -73.75412933494646,45.51850532435509,0 -73.75648998422845,45.51800575042179,0 -73.75779422115798,45.517438628579,0 -73.76422815958075,45.51253115981172,0 -73.76482128402941,45.51188532406313,0 -73.76401028500989,45.51206622963417,0 -73.76154346556139,45.51108447655723,0 -73.76063094640732,45.51074291359916,0 -73.76015190908393,45.51027882971059,0 -73.75899284623141,45.5086620310346,0 -73.75802133977371,45.508096823789,0 -73.75535088525476,45.50655758674021,0 
2,									-73.75054938901315,45.51424428736544,0 -73.7482863150872,45.51347013373142,0 -73.74643002899502,45.51521115008453,0 -73.74895394231824,45.51656543802099,0 -73.75054938901315,45.51424428736544,0 
3,									-73.74637396929863,45.51518239875207,0 -73.74804189296837,45.51368680209675,0 -73.74854062985391,45.51323858464492,0 -73.75008985718469,45.51246582929147,0 -73.75122092740459,45.51186759954292,0 -73.75055727307721,45.51115814848156,0 -73.74903737376862,45.5103099518449,0 -73.748550726609,45.51003483804605,0 -73.74747305937918,45.50946257185516,0 -73.73730086826092,45.51313984462048,0 -73.73300717033567,45.51472654063866,0 -73.74035985512177,45.51808890088263,0 -73.74251287690355,45.51904477865215,0 -73.74082302019291,45.52034545656389,0 -73.74093219185069,45.52049380061235,0 -73.7394871108003,45.5215644277468,0 -73.74140796574524,45.52273797817618,0 -73.74176040958605,45.52281851083507,0 -73.74391734549838,45.52401415797789,0 -73.74436884953774,45.52330544872717,0 -73.74551388827115,45.52257744055324,0 -73.7462486802899,45.52204298582031,0 -73.74706223847885,45.52148291178048,0 -73.74920595128572,45.52013519261065,0 -73.74966775249764,45.51980267518273,0 -73.75027962433212,45.51938187752526,0 -73.75072328499729,45.51919896206943,0 -73.74894103694143,45.51660592612321,0 -73.74637396929863,45.51518239875207,0 
4,									-73.733013398034,45.51475470926741,0 -73.72879551747246,45.51628189707868,0 -73.73072423739873,45.51750872516598,0 -73.73304781718242,45.5187573289734,0 -73.73324134453721,45.51892954039081,0 -73.73530988381431,45.52018707901392,0 -73.73633280315961,45.52090588266555,0 -73.73686314862573,45.52064862343858,0 -73.73725786776873,45.5209075262641,0 -73.73819547245229,45.5202978433941,0 -73.73899396799594,45.51998455527102,0 -73.73965176763839,45.51975987056385,0 -73.73954934137407,45.51916763246819,0 -73.74003436908647,45.51918137847388,0 -73.74085475332895,45.51837491548343,0 -73.74089262918785,45.51832289882585,0 -73.73478109233007,45.51552453751456,0 -73.733013398034,45.51475470926741,0 
6,									-73.74245204623367,45.51903799108818,0 -73.74085317429299,45.51833050915001,0 -73.7400007267012,45.51917007593752,0 -73.73959675427024,45.51918124189609,0 -73.7396457915531,45.51975485663127,0 -73.73825520094388,45.5202499749767,0 -73.73790112943378,45.52052653103912,0 -73.7372239599203,45.5209317379886,0 -73.73684171894635,45.52067516915769,0 -73.73632240254989,45.52093171188002,0 -73.73422586976133,45.51956106904189,0 -73.7338138176643,45.51985830504579,0 -73.73346157629707,45.51969208655544,0 -73.73248190542802,45.52041501994693,0 -73.73201173752058,45.52070448121703,0 -73.7324152055169,45.52094397475793,0 -73.73283584755902,45.52113515980496,0 -73.73324259725781,45.52138077074439,0 -73.7335343452929,45.5215213935108,0 -73.73341792909125,45.52202482791579,0 -73.73452961749158,45.5226674628485,0 -73.73616300367951,45.52160172734538,0 -73.73714349868352,45.52228391826997,0 -73.73810922560357,45.52285948322368,0 -73.73826971637894,45.52234333729094,0 -73.73867470748888,45.52177657397567,0 -73.73916090786878,45.5213755578237,0 -73.7399415955361,45.52061200252204,0 -73.74070320800972,45.52016222515757,0 -73.74079658368187,45.52034711267725,0 -73.74245204623367,45.51903799108818,0 
7,									-73.73948685380135,45.52156286799697,0 -73.74095557632714,45.52050266406945,0 -73.74065981294467,45.52017216107942,0 -73.73992823051786,45.52063315140994,0 -73.7395204217835,45.52104287019336,0 -73.73899422541111,45.52149046728842,0 -73.73853897342652,45.52192107846978,0 -73.73828140291685,45.52240191349162,0 -73.7381300101471,45.52283314433655,0 -73.7383400630235,45.5231739590424,0 -73.73770649428309,45.52360706952109,0 -73.7370083605463,45.52417411421476,0 -73.73643239424911,45.5239717177417,0 -73.73451971214631,45.52500538820534,0 -73.73601438432921,45.52584489679234,0 -73.73638542058973,45.52571866929384,0 -73.73684640309992,45.52542319152583,0 -73.73765690581712,45.52489985639101,0 -73.73790402784748,45.52582305297779,0 -73.74053759590429,45.52788674816774,0 -73.74242972395489,45.52684920115323,0 -73.74388383821962,45.52402161512715,0 -73.74170752856364,45.52279037810406,0 -73.74135712189448,45.52273178984864,0 -73.73948685380135,45.52156286799697,0 
8,									-73.73700728865838,45.52417866453327,0 -73.73831983150745,45.52315297776777,0 -73.73806727049553,45.52285408297686,0 -73.73615460559125,45.52159924471424,0 -73.73454421415768,45.52266856794817,0 -73.73437376284961,45.52260145652662,0 -73.73246276708335,45.52370770053903,0 -73.7324504148912,45.52397863804731,0 -73.73407929920091,45.52507368668421,0 -73.73449287286685,45.52500040506834,0 -73.73641802446701,45.52398603712025,0 -73.73700728865838,45.52417866453327,0 
10,									-73.73024223373369,45.52272361524909,0 -73.72823544669471,45.52148767167996,0 -73.72819819085517,45.5218745072613,0 -73.72626726231519,45.52350619325561,0 -73.72801647158062,45.52455285051664,0 -73.73024223373369,45.52272361524909,0 
9,									-73.73434249942464,45.52260971457559,0 -73.73343343171594,45.5220602470306,0 -73.73349132550895,45.52153101000973,0 -73.73201073507791,45.52071623715742,0 -73.73157838964264,45.52093920204256,0 -73.73060764169085,45.52040152444786,0 -73.72858529788338,45.51905224288965,0 -73.72847534699612,45.51932026982143,0 -73.72998036869028,45.52047007021687,0 -73.72984381909046,45.52066930018786,0 -73.72951435802575,45.52055432173819,0 -73.72920621222471,45.52073633033249,0 -73.72918498187372,45.52106647720343,0 -73.72878513621646,45.52118016095303,0 -73.72822560681038,45.52135831747386,0 -73.72821659870195,45.52148753682381,0 -73.73179144222461,45.52361291299043,0 -73.73203918344191,45.52353397615665,0 -73.73241467068608,45.52365626908379,0 -73.73434249942464,45.52260971457559,0 
5,									-73.73154759231831,45.52090337240552,0 -73.73347601511888,45.51971375714636,0 -73.73382355990304,45.51981951896023,0 -73.73416885351846,45.51950773696503,0 -73.7287372368812,45.51630003447401,0 -73.72585653532934,45.51732172829847,0 -73.73154759231831,45.52090337240552,0 
15,									-73.73149914774609,45.53214010959723,0 -73.73504062431587,45.53079037655736,0 -73.73630549453021,45.53013613901246,0 -73.74049511603245,45.52784918225962,0 -73.73798493911227,45.52580763519872,0 -73.73777408971391,45.52497814480588,0 -73.73594468784549,45.52573898986211,0 -73.73489254994124,45.52517087555534,0 -73.73400670235151,45.52507571764307,0 -73.73247923201869,45.52398685092968,0 -73.73195081635625,45.52440428474576,0 -73.73124895099166,45.5249579124639,0 -73.73045942085457,45.52544787724366,0 -73.73058708761839,45.52574408795822,0 -73.73049820915223,45.52649315318575,0 -73.73024039789307,45.52667683054423,0 -73.72980005459807,45.52638726108884,0 -73.72970119316456,45.52619238887649,0 -73.72935964596707,45.52608462339148,0 -73.72830164899277,45.5266425712137,0 -73.72907766721086,45.52719586234542,0 -73.72925240275635,45.5275175066567,0 -73.72883192347548,45.52766670824229,0 -73.72824212012233,45.52763595916937,0 -73.7279568663042,45.52736499455123,0 -73.7273428267018,45.52723444468336,0 -73.72712040725006,45.52715514611075,0 -73.72652679616355,45.52721261838372,0 -73.72603514632743,45.52740877250313,0 -73.72590425142712,45.52782012613357,0 -73.7265931438894,45.52841142946868,0 -73.73149914774609,45.53214010959723,0 
20,									-73.72680361480076,45.52855435382238,0 -73.72674300194913,45.52855393309473,0 -73.72533530364312,45.52907028305359,0 -73.72524356257337,45.52920747270448,0 -73.72458610468351,45.52937105448112,0 -73.72416210537993,45.52921564214583,0 -73.72385384147879,45.5289974242789,0 -73.72323864433952,45.5296458397164,0 -73.7241559882798,45.53028158955713,0 -73.72554541356431,45.53125391399351,0 -73.72678925756442,45.53185165140347,0 -73.72848712631601,45.53322478817216,0 -73.73149237106337,45.53215763425218,0 -73.72680361480076,45.52855435382238,0 
19,									-73.7228944595325,45.52943806328277,0 -73.72290247439199,45.52943133059759,0 -73.72342385774638,45.52894810144431,0 -73.72289247964295,45.52855829547426,0 -73.7222164213952,45.52900418588857,0 -73.7228944595325,45.52943806328277,0 
18,									-73.7221572729792,45.52898514112458,0 -73.72289976298353,45.52855832548202,0 -73.72188909728656,45.52801735605596,0 -73.72124450050622,45.52838717271325,0 -73.7221572729792,45.52898514112458,0 
17,									-73.72187934086661,45.52802509259772,0 -73.72335700632497,45.52896063949753,0 -73.72294228298949,45.52942961014285,0 -73.72326598586125,45.52965618605861,0 -73.72388095395462,45.52904440136941,0 -73.72421301726389,45.52920869746219,0 -73.72445776411158,45.52882877865518,0 -73.72240566800379,45.52719852454447,0 -73.72181190933053,45.52736296109679,0 -73.72162066669335,45.52732378857671,0 -73.7214217329677,45.52724242842942,0 -73.71827790213476,45.52530730977486,0 -73.71761165717449,45.52490648594041,0 -73.71672311050078,45.52507690035303,0 -73.71610132294477,45.5247884977921,0 -73.71574745962019,45.52461002773124,0 -73.71471485574523,45.5239859030463,0 -73.71316147509657,45.52519819263793,0 -73.71350400978731,45.52535128096405,0 -73.71394159444466,45.5255362772864,0 -73.7154838991857,45.5261018934561,0 -73.71726608444469,45.52682260743146,0 -73.72054144219459,45.52803601247408,0 -73.72090039912229,45.5281752033407,0 -73.72122412285779,45.52838157502634,0 -73.72187934086661,45.52802509259772,0 
16,									-73.72139869639067,45.52722934871241,0 -73.72161572168474,45.52732302471741,0 -73.72180985994136,45.52736050615236,0 -73.72239343918925,45.52720848254197,0 -73.72446534798949,45.5288568433196,0 -73.72422653083417,45.52922700523525,0 -73.72458540232,45.52936318961949,0 -73.72524532332042,45.52919985555565,0 -73.72534943903179,45.52908613162185,0 -73.72673923218359,45.52854945572568,0 -73.72588760695759,45.52783719740798,0 -73.72608155495935,45.52738893397429,0 -73.7252672953434,45.52669737539794,0 -73.72485936090675,45.52635433418069,0 -73.72501263734243,45.52621574910355,0 -73.72474898815726,45.52601587363544,0 -73.72422012515328,45.52580524338737,0 -73.72391960770693,45.52602102713891,0 -73.72356920139394,45.52622194519044,0 -73.72322147116825,45.52609971372903,0 -73.72180443164342,45.52695964455717,0 -73.72140331197183,45.52678526951358,0 -73.7209056232186,45.52625433633701,0 -73.72041299068032,45.52598538083294,0 -73.71945005728306,45.52544652008405,0 -73.71879851223217,45.5249840607983,0 -73.71831694138912,45.52480810496463,0 -73.7175914550665,45.52491245508509,0 -73.72139869639067,45.52722934871241,0 
12,									-73.72819108142892,45.52192331796542,0 -73.72816748354417,45.52144434620404,0 -73.72541958788771,45.52364656537036,0 -73.72532581083856,45.52390223463459,0 -73.72500908216021,45.52412324421379,0 -73.72471845199171,45.52446261317913,0 -73.72474024946166,45.52470608136043,0 -73.72432423417206,45.5247062122778,0 -73.72308370278101,45.52573215243918,0 -73.72322176278235,45.52608869846269,0 -73.72355632993508,45.52621086161061,0 -73.72424181020814,45.52582465278588,0 -73.72418639607008,45.52551369285855,0 -73.72457132148276,45.52543722161904,0 -73.724899254345,45.525560533004,0 -73.72518865022778,45.5255264076143,0 -73.72544859727286,45.52540889763609,0 -73.72600867431996,45.52504812073936,0 -73.7261608951644,45.52486219138319,0 -73.72614325565422,45.52468731935347,0 -73.72567527505574,45.52436834825262,0 -73.72555546440866,45.52426946562692,0 -73.72626022898355,45.52350826160685,0 -73.72819108142892,45.52192331796542,0 
11,									-73.72534608374122,45.52373733114936,0 -73.72290448390569,45.52217700839952,0 -73.72292737564538,45.52249831430936,0 -73.72345647544653,45.5225767717147,0 -73.72367964729224,45.52306396565231,0 -73.72301426275642,45.52311079154749,0 -73.72318672934685,45.52345730732034,0 -73.72176716614831,45.52468319670513,0 -73.72188094732648,45.52498839027133,0 -73.72186770918336,45.52517640960512,0 -73.72241177150849,45.52525407537559,0 -73.72256970680579,45.52567919557274,0 -73.72310652031949,45.52577300002925,0 -73.72425180336279,45.52471676171275,0 -73.72473117094896,45.52470102664086,0 -73.72477066216773,45.52440496395144,0 -73.72535020600901,45.52388253192179,0 -73.72534608374122,45.52373733114936,0 
14,									-73.73247891347876,45.52399147286638,0 -73.73242760065836,45.52374854741869,0 -73.7320524081382,45.52358701315349,0 -73.73183807104867,45.52374688366592,0 -73.73020659707315,45.52277717320322,0 -73.72795487949162,45.52461448905963,0 -73.72634056500321,45.52358310319134,0 -73.72578172744119,45.52414876291492,0 -73.72679400392917,45.52476882397676,0 -73.727920024377,45.52625172433023,0 -73.72748970235136,45.52641792861916,0 -73.72790631875797,45.52675790713018,0 -73.72823491184786,45.52672035398783,0 -73.72829661222289,45.52664001090591,0 -73.72931317750812,45.52612353175796,0 -73.72963409917884,45.52618146911722,0 -73.73017488140057,45.52662893196337,0 -73.73048893946441,45.52646488918855,0 -73.73059717187851,45.52580174345057,0 -73.73045657542791,45.52544253026008,0 -73.73126394995752,45.5249386644703,0 -73.73247891347876,45.52399147286638,0 
13,									-73.7282324715087,45.52764967005717,0 -73.72876465663089,45.527655414632,0 -73.72923268405955,45.52753390204043,0 -73.72906435047057,45.52722199756477,0 -73.72830196754626,45.52666283091153,0 -73.72790392795528,45.52676981056772,0 -73.72749459684086,45.52642678379966,0 -73.72787628670042,45.52625872221492,0 -73.72679373274293,45.5248000798112,0 -73.72579195965808,45.52416363596186,0 -73.72556178710083,45.52426562401636,0 -73.72613220291234,45.52467505870908,0 -73.72615688046895,45.52485094166074,0 -73.72592240666845,45.52510164423717,0 -73.72541105283848,45.52546488789029,0 -73.72519857807446,45.52550466500262,0 -73.72504222853502,45.5255522317588,0 -73.72480109711631,45.52554313461457,0 -73.72453388989341,45.52545065495011,0 -73.7242165271286,45.52554505649669,0 -73.72423542925941,45.52582499675815,0 -73.72461232424922,45.52592508299009,0 -73.72478626111594,45.52603259810039,0 -73.72501819626567,45.5261973891217,0 -73.724887152976,45.52637907499196,0 -73.72604445314168,45.52737551490224,0 -73.72635302417376,45.52727478447696,0 -73.72669221064801,45.52716696732609,0 -73.7269850351685,45.527153222353,0 -73.72721640699213,45.527161811816,0 -73.72757138415898,45.52725740443236,0 -73.7279207022122,45.52733129002012,0 -73.7282324715087,45.52764967005717,0 
64,									-73.72573533982364,45.51730047398787,0 -73.72102642808677,45.51901383510472,0 -73.7231649971306,45.51933809258774,0 -73.72331600038535,45.51952411033055,0 -73.72335947646143,45.5196183513514,0 -73.72399769568446,45.51962099081526,0 -73.72458826155861,45.51956716250679,0 -73.72515305339275,45.51989539503404,0 -73.72715128639091,45.52119696706816,0 -73.72735133065785,45.52103006417536,0 -73.72685531024273,45.52050164175256,0 -73.72632056569346,45.52022820506736,0 -73.7256613434237,45.51978934096225,0 -73.7254068221992,45.51951940374474,0 -73.72557294383888,45.51931609022167,0 -73.72609142240285,45.51948008785461,0 -73.72664049263995,45.51919922058313,0 -73.72734109608533,45.51878434453022,0 -73.72760451586531,45.51892488183268,0 -73.72827417020167,45.51929780593022,0 -73.72844950800635,45.51911331841504,0 -73.72573533982364,45.51730047398787,0 
63,									-73.72832910126866,45.51925356608105,0 -73.72825567029194,45.51930515576516,0 -73.72732884937818,45.51881910868777,0 -73.72612735598145,45.51946048049302,0 -73.72556513527852,45.51932680968402,0 -73.72540820909283,45.51951689778827,0 -73.72566459016986,45.51976543227086,0 -73.72587562885875,45.51992352557001,0 -73.72619225878378,45.520111195922,0 -73.72644246764153,45.52027630601449,0 -73.72683482227343,45.52048751903163,0 -73.72735612314371,45.52100488017112,0 -73.72694781925419,45.52140017433516,0 -73.72667201425648,45.52163692773373,0 -73.7263847915565,45.5219431980311,0 -73.72500071711681,45.52294621137683,0 -73.72333479564981,45.5219144458582,0 -73.7229155942324,45.52219044267115,0 -73.72536624189524,45.52369005279851,0 -73.72747593077314,45.52196918383359,0 -73.72818951597193,45.52135744980043,0 -73.7290888307673,45.52105948604778,0 -73.72915885011949,45.52069920440736,0 -73.72944879772011,45.5205259084257,0 -73.72978136878622,45.5206648643318,0 -73.729947722929,45.52047990801881,0 -73.72981836723687,45.52025694199855,0 -73.72834529288333,45.5192247219674,0 -73.72832910126866,45.51925356608105,0 
61,									-73.72707179758633,45.5211798920818,0 -73.72524518541468,45.52002265386167,0 -73.7248257240239,45.52019065325106,0 -73.7238795147902,45.52002050245262,0 -73.7230650442748,45.5200769263023,0 -73.72202594852115,45.52036801121336,0 -73.72160802736472,45.52053429599912,0 -73.72099640631704,45.5206985436549,0 -73.72197909054005,45.52153896306093,0 -73.72220303774527,45.52130549624226,0 -73.72244971161233,45.52114274859974,0 -73.72256966017876,45.52109433538021,0 -73.72269034383818,45.52090499913317,0 -73.72293840337633,45.52077768150788,0 -73.72352274703444,45.52064542899767,0 -73.72397421442869,45.52067137670343,0 -73.72438590948161,45.52076693425495,0 -73.72442054269283,45.52077810803665,0 -73.72631130137964,45.52196567892302,0 -73.72692572926319,45.52141442937511,0 -73.72713778887236,45.52122136602049,0 -73.72707179758633,45.5211798920818,0 
62,									-73.72438400647276,45.52076952502928,0 -73.72405279056707,45.52068052459945,0 -73.72380936402037,45.52065715439229,0 -73.72352546970667,45.52066125342444,0 -73.72337295691466,45.52067011360307,0 -73.7230586039656,45.52075745518479,0 -73.72285106689053,45.52081327866269,0 -73.72270720786267,45.52091831422394,0 -73.72252982797771,45.52112061309629,0 -73.72194219379912,45.5215282611298,0 -73.7229078238816,45.52217558033936,0 -73.72334807876479,45.52193585224121,0 -73.7250020305375,45.52291183185739,0 -73.72631287061068,45.52197482207137,0 -73.72438400647276,45.52076952502928,0 
56,									-73.7231760628604,45.51935418656289,0 -73.72251054491908,45.51924216615407,0 -73.72103150370208,45.51902093875322,0 -73.71880677167121,45.51979012280966,0 -73.71669935441102,45.52050649153626,0 -73.71486834198102,45.52115842136966,0 -73.71257068000475,45.52201590826561,0 -73.71100610235712,45.5225674995588,0 -73.70924647398027,45.52324671989138,0 -73.71229363241601,45.52477879206032,0 -73.71303215374596,45.52411436007104,0 -73.71436081728771,45.52292324513518,0 -73.7150591530407,45.5223013692262,0 -73.71546369600925,45.52211884673741,0 -73.71841070696966,45.52117345800633,0 -73.71979958861371,45.52066195793453,0 -73.72175677085403,45.51998801317922,0 -73.72248874424456,45.51972957743583,0 -73.72334697903355,45.51962280624116,0 -73.7231760628604,45.51935418656289,0 
60,									-73.72520918991678,45.51998084365782,0 -73.72460567056349,45.51957939356358,0 -73.72334157614132,45.51964319360822,0 -73.72264407217188,45.51972332950838,0 -73.72234319100292,45.51979034069206,0 -73.72063899121444,45.52036867307552,0 -73.71773932726289,45.52139689613968,0 -73.71857942130717,45.52204745137828,0 -73.71896570429377,45.52186572298769,0 -73.7193971757184,45.52204021183885,0 -73.72089817848895,45.52152846502373,0 -73.72110807306484,45.52140680252175,0 -73.72148294099462,45.52161990183141,0 -73.72191045313679,45.52193644887514,0 -73.72253269525612,45.522333883633,0 -73.72281703897647,45.52213305815168,0 -73.72197400190117,45.52153949073551,0 -73.72103325512701,45.52069366278096,0 -73.7217262180624,45.52049998884837,0 -73.72195403599102,45.52038660056932,0 -73.72232552959602,45.52028605794338,0 -73.72272773861431,45.52014694252507,0 -73.72309285218677,45.52007096530855,0 -73.72349742968922,45.52006805897742,0 -73.72374569869622,45.5200235550649,0 -73.7239783647194,45.52003293207225,0 -73.72465341003223,45.5201572361283,0 -73.72483236814632,45.52018538796547,0 -73.72521200303224,45.52003483504289,0 -73.72520918991678,45.51998084365782,0 
57,									-73.71249640084574,45.5249249897152,0 -73.7126172879305,45.52496893747519,0 -73.71279857557923,45.52502597001923,0 -73.71313202638699,45.52516257873887,0 -73.71392026983017,45.52457609428784,0 -73.71435435527245,45.5242459822131,0 -73.71474986115305,45.52390448579212,0 -73.71723531064406,45.5253751837643,0 -73.71769928310975,45.52502949015106,0 -73.71788894045966,45.52490178832206,0 -73.71819514931923,45.52468726098437,0 -73.72168842893311,45.5269005132436,0 -73.72187340391284,45.52696726305468,0 -73.72237972231221,45.52660741477974,0 -73.72038556611618,45.52533999630406,0 -73.71842930613407,45.52420427722591,0 -73.71663070225493,45.52300599593579,0 -73.71563231517486,45.52242278090455,0 -73.71585133799182,45.52237353648216,0 -73.71605421828375,45.52227116318895,0 -73.71624386164102,45.52228640512407,0 -73.71660806969985,45.52210754491706,0 -73.71664192981072,45.52188701337929,0 -73.71715638631041,45.52177185267284,0 -73.71780926532028,45.52157457901186,0 -73.71771116494277,45.52139632356896,0 -73.71508213929882,45.52229733693822,0 -73.71223699653694,45.52485185338897,0 -73.71249640084574,45.5249249897152,0 
58,									-73.71665129543634,45.52191256597707,0 -73.71662603363421,45.52210723363377,0 -73.7162493419158,45.52228549177622,0 -73.71603024513554,45.52227972448821,0 -73.71563673472664,45.52242991582666,0 -73.71787902945789,45.52384271134427,0 -73.72237927294253,45.52656840187989,0 -73.72317017480373,45.52607883176147,0 -73.72315523462247,45.52569950558885,0 -73.72266190840286,45.5257193385725,0 -73.72235895373871,45.5252598632153,0 -73.72193587405903,45.52519856841401,0 -73.72176732253456,45.52473909572866,0 -73.72060505984149,45.52403130269599,0 -73.720331464656,45.52426699722712,0 -73.71850291985876,45.52309910772045,0 -73.71931422862083,45.52254633221293,0 -73.71852160157395,45.52206053779294,0 -73.7178574282426,45.52157502928719,0 -73.71665129543634,45.52191256597707,0 
59,									-73.72310768677976,45.52353321117059,0 -73.72302313275976,45.52314948444672,0 -73.72361532259809,45.52303866879645,0 -73.72353440860348,45.52266193429879,0 -73.72291489979359,45.52246631749249,0 -73.72284293886564,45.52220444239588,0 -73.72246087551557,45.52232853490195,0 -73.72111041020935,45.52143602093354,0 -73.719413624781,45.52204222278534,0 -73.71891131996885,45.52188981128691,0 -73.71859364980075,45.52210079557262,0 -73.71930492024666,45.52253134990248,0 -73.71854602904428,45.52311337889692,0 -73.72029482716422,45.52424727780809,0 -73.72064739571577,45.52403483977455,0 -73.72164222079876,45.52466362100827,0 -73.72310768677976,45.52353321117059,0 
25,									-73.71510753642441,45.5260148381909,0 -73.71487188942868,45.52616421345963,0 -73.715169084091,45.52615970616179,0 -73.71524380415681,45.5263853110493,0 -73.71559289523529,45.52653016689745,0 -73.7156107771516,45.52653384771666,0 -73.71628997067766,45.52682552744364,0 -73.71668037055139,45.5266988908681,0 -73.71691728700576,45.52686206526419,0 -73.71672544414695,45.52728489508247,0 -73.71732375922096,45.52761778074095,0 -73.71774867002995,45.52765193247725,0 -73.71806833033304,45.52747164131269,0 -73.71859541103048,45.52769989711965,0 -73.71846448374687,45.52795115049123,0 -73.71976180603932,45.52873685483993,0 -73.72118325268744,45.52953807738606,0 -73.72163453658796,45.52926643527746,0 -73.72291777060858,45.53007637127414,0 -73.72344789811066,45.52991730073333,0 -73.72356224242704,45.53022111948634,0 -73.72367515832416,45.53045605892428,0 -73.72327209830257,45.5308753285419,0 -73.72282939236769,45.53124153278438,0 -73.72213234154789,45.53144405543357,0 -73.72247744274212,45.53166643006531,0 -73.72334926970342,45.5314540948176,0 -73.72387047295915,45.53148108004734,0 -73.72486803860042,45.53158892148829,0 -73.7253708429421,45.53163547127591,0 -73.72697594866781,45.53207395430016,0 -73.72670706692013,45.53180096770959,0 -73.72561997338265,45.53126925441472,0 -73.72516657865268,45.53097833818122,0 -73.72469131970215,45.53065795039704,0 -73.72420488607375,45.53031669079744,0 -73.72287479793263,45.52947247503654,0 -73.72254211032498,45.52919279199678,0 -73.72125447671851,45.52841901576469,0 -73.72105307922622,45.52828864428222,0 -73.71948256296066,45.52766250331281,0 -73.71510753642441,45.5260148381909,0 
